"","都道府県名","所在地","標高","水源種別","利用目的","井戸深度","採水標高","気温","水温","湧出量","水質(外観臭味)","pH","toukei","hokui"
"3339","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,47.2,NA,NA,8.48,132.790947222222,33.847825
"3340","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,49.2,NA,NA,8.75,132.790947222222,33.847825
"3341","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,46.8,NA,NA,9.09,132.790947222222,33.847825
"3342","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,44.9,NA,NA,8.61,132.790947222222,33.847825
"3343","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,42.6,NA,NA,8.71,132.790947222222,33.847825
"3344","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,43.8,NA,NA,8.46,132.790947222222,33.847825
"3345","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,46.4,NA,NA,9.16,132.790947222222,33.847825
"3346","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,36.8,NA,NA,9.14,132.790947222222,33.847825
"3347","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,30.7,NA,NA,9.08,132.790947222222,33.847825
"3348","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,23.3,NA,NA,8.74,132.790947222222,33.847825
"3349","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,21.1,NA,NA,8.31,132.790947222222,33.847825
"3350","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,19.5,NA,NA,7.82,132.790947222222,33.847825
"3351","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,51.7,NA,NA,8.91,132.790947222222,33.847825
"3352","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,51.2,NA,NA,8.9,132.790947222222,33.847825
"3353","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,49.5,NA,NA,9.04,132.790947222222,33.847825
"3354","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,43.1,NA,NA,9.08,132.790947222222,33.847825
"3355","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,32.8,NA,NA,9,132.790947222222,33.847825
"3356","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,29.8,NA,NA,9.31,132.790947222222,33.847825
"3357","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,20.1,NA,NA,8.5,132.790947222222,33.847825
"3358","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,34.6,NA,NA,8.2,132.790947222222,33.847825
"3359","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,38,NA,NA,8.8,132.790947222222,33.847825
"3360","愛媛","松山市",NA,"井戸","温泉・鉱泉",NA,NA,NA,39.9,NA,NA,9,132.790947222222,33.847825
